PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Idaho,2011,20,X,1.8346,X,X,X,X,X,X,65,7,3543
States,Illinois,2011,20,X,1.19695,X,X,X,X,X,X,392,63,32750
States,Indiana,2011,20,X,0.520077,X,X,X,X,X,X,43,34,8268
States,Iowa,2011,20,X,0.169683,X,X,X,X,X,X,3,8,1768
States,Kansas,2011,20,X,0.638298,X,X,X,X,X,X,39,32,6110
States,Kentucky,2011,20,X,0.126823,X,X,X,X,X,X,18,12,14193
States,Louisiana,2011,20,X,1.0801,X,X,X,X,X,X,178,30,16480
States,Maine,2011,20,X,0.370028,X,X,X,X,X,X,16,22,4324
States,Maryland,2011,20,X,0.850209,X,X,X,X,X,X,55,9,6469
States,Massachusetts,2011,20,X,0.812329,X,X,X,X,X,X,214,40,26344
States,Michigan,2011,20,X,0.840106,X,X,X,X,X,X,92,39,10951
States,Minnesota,2011,20,X,0.756474,X,X,X,X,X,X,26,9,3437
States,Mississippi,2011,20,X,2.18672,X,X,X,X,X,X,334,42,15274
States,Missouri,2011,20,X,0.717913,X,X,X,X,X,X,41,24,5711
States,Montana,2011,20,X,0,X,X,X,X,X,X,0,4,1696
States,Nebraska,2011,20,X,0.395062,X,X,X,X,X,X,8,12,2025
States,Nevada,2011,20,X,0.789052,X,X,X,X,X,X,64,29,8111
States,New Hampshire,2011,20,X,0.0680735,X,X,X,X,X,X,3,23,4407
States,New Jersey,2011,20,X,2.69103,X,X,X,X,X,X,162,21,6020
States,New Mexico,2011,20,X,1.55547,X,X,X,X,X,X,121,24,7779
States,New York,2011,20,X,0.703443,X,X,X,X,X,X,57,73,8103
States,North Carolina,2011,20,X,0.313559,X,X,X,X,X,X,37,44,11800
States,North Dakota,2011,20,X,0.342759,X,X,X,X,X,X,4,6,1167
States,Ohio,2011,20,X,0.485879,X,X,X,X,X,X,48,35,9879
States,Oklahoma,2011,20,X,0.215703,X,X,X,X,X,X,5,16,2318
States,Oregon,2011,20,X,1.07901,X,X,X,X,X,X,31,12,2873
States,Pennsylvania,2011,20,X,1.0065,X,X,X,X,X,X,113,40,11227
States,Rhode Island,2011,20,X,0.019992,X,X,X,X,X,X,1,18,5002
States,South Carolina,2011,20,X,0.130208,X,X,X,X,X,X,7,15,5376
States,South Dakota,2011,20,X,0.522938,X,X,X,X,X,X,22,16,4207
States,Tennessee,2011,20,X,0.0551876,X,X,X,X,X,X,5,49,9060
States,Texas,2011,20,X,1.43878,X,X,X,X,X,X,574,64,39895
States,Utah,2011,20,X,0.364577,X,X,X,X,X,X,31,22,8503
States,Vermont,2011,20,X,1.4565,X,X,X,X,X,X,38,9,2609
States,Virginia,2011,20,X,1.1395,X,X,X,X,X,X,709,86,62220
States,Washington,2011,20,X,0.498132,X,X,X,X,X,X,8,10,1606
States,West Virginia,2011,20,X,0.335802,X,X,X,X,X,X,34,34,10125
States,Wisconsin,2011,20,X,0.524292,X,X,X,X,X,X,15,36,2861
States,Wyoming,2011,20,X,0.424809,X,X,X,X,X,X,10,16,2354
States,New York City,2011,20,X,1.1343,X,X,X,X,X,X,1018,29,89747
States,Alabama,2011,21,X,2.72831,X,X,X,X,X,X,167,21,6121
States,Alaska,2011,21,X,0.716846,X,X,X,X,X,X,14,6,1953
States,Arizona,2011,21,X,0.555511,X,X,X,X,X,X,137,63,24662
States,Arkansas,2011,21,X,1.03627,X,X,X,X,X,X,12,8,1158
States,California,2011,21,X,2.10667,X,X,X,X,X,X,583,94,27674
States,Colorado,2011,21,X,0.59322,X,X,X,X,X,X,112,12,18880
States,Connecticut,2011,21,X,0.0626566,X,X,X,X,X,X,1,13,1596
States,Delaware,2011,21,X,0,X,X,X,X,X,X,0,1,329
States,District of Columbia,2011,21,X,2.08451,X,X,X,X,X,X,37,2,1775
States,Florida,2011,21,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2011,21,X,1.24069,X,X,X,X,X,X,373,50,30064
States,Hawaii,2011,21,X,1.86625,X,X,X,X,X,X,24,15,1286
States,Idaho,2011,21,X,1.55424,X,X,X,X,X,X,50,7,3217
States,Illinois,2011,21,X,1.23846,X,X,X,X,X,X,381,59,30764
States,Indiana,2011,21,X,0.458475,X,X,X,X,X,X,35,32,7634
States,Iowa,2011,21,X,0.115741,X,X,X,X,X,X,2,8,1728
States,Kansas,2011,21,X,0.667022,X,X,X,X,X,X,25,21,3748
States,Kentucky,2011,21,X,0.0486204,X,X,X,X,X,X,8,12,16454
States,Louisiana,2011,21,X,1.1524,X,X,X,X,X,X,165,28,14318
States,Maine,2011,21,X,0.519802,X,X,X,X,X,X,21,21,4040
States,Maryland,2011,21,X,1.2498,X,X,X,X,X,X,77,9,6161
States,Massachusetts,2011,21,X,0.954948,X,X,X,X,X,X,248,38,25970
States,Michigan,2011,21,X,0.527108,X,X,X,X,X,X,56,38,10624
States,Minnesota,2011,21,X,0.59795,X,X,X,X,X,X,21,9,3512
States,Mississippi,2011,21,X,2.27182,X,X,X,X,X,X,342,42,15054
States,Missouri,2011,21,X,0.804039,X,X,X,X,X,X,43,22,5348
States,Montana,2011,21,X,0,X,X,X,X,X,X,0,5,2497
States,Nebraska,2011,21,X,0.185071,X,X,X,X,X,X,3,11,1621
States,Nevada,2011,21,X,0.67815,X,X,X,X,X,X,50,26,7373
States,New Hampshire,2011,21,X,0.03125,X,X,X,X,X,X,1,17,3200
States,New Jersey,2011,21,X,2.94975,X,X,X,X,X,X,162,20,5492
States,New Mexico,2011,21,X,1.61633,X,X,X,X,X,X,76,12,4702
States,New York,2011,21,X,1.56349,X,X,X,X,X,X,99,61,6332
States,North Carolina,2011,21,X,0.622249,X,X,X,X,X,X,41,27,6589
States,North Dakota,2011,21,X,0,X,X,X,X,X,X,0,7,1128
States,Ohio,2011,21,X,0.285442,X,X,X,X,X,X,27,36,9459
States,Oklahoma,2011,21,X,0.229226,X,X,X,X,X,X,4,16,1745
States,Oregon,2011,21,X,0.645819,X,X,X,X,X,X,19,12,2942
States,Pennsylvania,2011,21,X,0.862225,X,X,X,X,X,X,95,40,11018
States,Rhode Island,2011,21,X,0.0237699,X,X,X,X,X,X,1,16,4207
States,South Carolina,2011,21,X,0.260465,X,X,X,X,X,X,14,15,5375
States,South Dakota,2011,21,X,0.518623,X,X,X,X,X,X,22,16,4242
States,Tennessee,2011,21,X,0.0248201,X,X,X,X,X,X,2,47,8058
States,Texas,2011,21,X,1.18284,X,X,X,X,X,X,459,56,38805
States,Utah,2011,21,X,0.273444,X,X,X,X,X,X,17,14,6217
States,Vermont,2011,21,X,1.1976,X,X,X,X,X,X,22,7,1837
States,Virginia,2011,21,X,0.999368,X,X,X,X,X,X,617,85,61739
States,Washington,2011,21,X,0.18018,X,X,X,X,X,X,2,6,1110
States,West Virginia,2011,21,X,0.40349,X,X,X,X,X,X,37,30,9170
States,Wisconsin,2011,21,X,0.41021,X,X,X,X,X,X,9,33,2194
States,Wyoming,2011,21,X,0.166875,X,X,X,X,X,X,4,15,2397
States,New York City,2011,21,X,1.2915,X,X,X,X,X,X,1178,29,91212
States,Alabama,2011,22,X,2.54511,X,X,X,X,X,X,134,19,5265
States,Alaska,2011,22,X,0.366492,X,X,X,X,X,X,7,6,1910
States,Arizona,2011,22,X,0.550731,X,X,X,X,X,X,104,63,18884
States,Arkansas,2011,22,X,0.939306,X,X,X,X,X,X,13,9,1384
States,California,2011,22,X,2.5765,X,X,X,X,X,X,581,91,22550
States,Colorado,2011,22,X,0.55124,X,X,X,X,X,X,88,12,15964
States,Connecticut,2011,22,X,0.174672,X,X,X,X,X,X,2,7,1145
States,Delaware,2011,22,X,0,X,X,X,X,X,X,0,1,252
States,District of Columbia,2011,22,X,2.37671,X,X,X,X,X,X,40,2,1683
States,Florida,2011,22,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2011,22,X,1.32078,X,X,X,X,X,X,414,50,31345
States,Hawaii,2011,22,X,1.13754,X,X,X,X,X,X,11,15,967
States,Idaho,2011,22,X,2.35294,X,X,X,X,X,X,66,6,2805
States,Illinois,2011,22,X,1.68385,X,X,X,X,X,X,516,57,30644
States,Indiana,2011,22,X,0.721805,X,X,X,X,X,X,48,31,6650
States,Iowa,2011,22,X,0.0674764,X,X,X,X,X,X,1,8,1482
States,Kansas,2011,22,X,0.517148,X,X,X,X,X,X,19,22,3674
States,Kentucky,2011,22,X,0.323466,X,X,X,X,X,X,33,8,10202
States,Louisiana,2011,22,X,0.851813,X,X,X,X,X,X,121,27,14205
States,Maine,2011,22,X,0.643537,X,X,X,X,X,X,23,21,3574
States,Maryland,2011,22,X,0.889371,X,X,X,X,X,X,41,8,4610
States,Massachusetts,2011,22,X,0.914855,X,X,X,X,X,X,202,36,22080
States,Michigan,2011,22,X,0.542265,X,X,X,X,X,X,51,38,9405
States,Minnesota,2011,22,X,0.524738,X,X,X,X,X,X,14,9,2668
States,Mississippi,2011,22,X,2.40786,X,X,X,X,X,X,392,44,16280
States,Missouri,2011,22,X,0.0808407,X,X,X,X,X,X,2,22,2474
States,Montana,2011,22,X,0,X,X,X,X,X,X,0,5,1779
States,Nebraska,2011,22,X,0.183374,X,X,X,X,X,X,3,13,1636
States,Nevada,2011,22,X,0.731602,X,X,X,X,X,X,51,26,6971
States,New Hampshire,2011,22,X,0.0448229,X,X,X,X,X,X,1,16,2231
States,New Jersey,2011,22,X,2.52839,X,X,X,X,X,X,118,20,4667
States,New Mexico,2011,22,X,1.56185,X,X,X,X,X,X,75,13,4802
States,New York,2011,22,X,1.77814,X,X,X,X,X,X,88,62,4949
States,North Carolina,2011,22,X,0.607571,X,X,X,X,X,X,39,27,6419
States,North Dakota,2011,22,X,0.162075,X,X,X,X,X,X,2,8,1234
States,Ohio,2011,22,X,0.486244,X,X,X,X,X,X,38,35,7815
States,Oklahoma,2011,22,X,0.047824,X,X,X,X,X,X,1,15,2091
States,Oregon,2011,22,X,0.814053,X,X,X,X,X,X,19,11,2334
States,Pennsylvania,2011,22,X,1.004,X,X,X,X,X,X,98,38,9761
States,Rhode Island,2011,22,X,0.030012,X,X,X,X,X,X,1,17,3332
States,South Carolina,2011,22,X,0.132567,X,X,X,X,X,X,6,15,4526
States,South Dakota,2011,22,X,0.507343,X,X,X,X,X,X,19,16,3745
States,Tennessee,2011,22,X,0.0283006,X,X,X,X,X,X,2,51,7067
States,Texas,2011,22,X,1.47219,X,X,X,X,X,X,487,55,33080
States,Utah,2011,22,X,0.207684,X,X,X,X,X,X,10,14,4815
States,Vermont,2011,22,X,1.12641,X,X,X,X,X,X,18,7,1598
States,Virginia,2011,22,X,1.01137,X,X,X,X,X,X,629,83,62193
States,Washington,2011,22,X,0.297177,X,X,X,X,X,X,2,5,673
States,West Virginia,2011,22,X,0.411061,X,X,X,X,X,X,33,26,8028
States,Wisconsin,2011,22,X,0.421496,X,X,X,X,X,X,8,34,1898
States,Wyoming,2011,22,X,0.182232,X,X,X,X,X,X,4,16,2195
States,New York City,2011,22,X,1.17933,X,X,X,X,X,X,1076,30,91238
States,Alabama,2011,23,X,2.38925,X,X,X,X,X,X,144,19,6027
States,Alaska,2011,23,X,0.601751,X,X,X,X,X,X,11,6,1828
States,Arizona,2011,23,X,0.468237,X,X,X,X,X,X,97,61,20716
States,Arkansas,2011,23,X,0.686642,X,X,X,X,X,X,11,6,1602
States,California,2011,23,X,2.26424,X,X,X,X,X,X,588,87,25969
States,Colorado,2011,23,X,0.433862,X,X,X,X,X,X,84,12,19361
States,Connecticut,2011,23,X,0.070922,X,X,X,X,X,X,1,7,1410
States,Delaware,2011,23,0,0,X,X,X,X,X,X,0,0,0
States,District of Columbia,2011,23,X,2.39674,X,X,X,X,X,X,47,2,1961
States,Florida,2011,23,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2011,23,X,0.965748,X,X,X,X,X,X,300,51,31064
States,Hawaii,2011,23,X,1.2334,X,X,X,X,X,X,13,15,1054
States,Idaho,2011,23,X,1.70604,X,X,X,X,X,X,52,6,3048
States,Illinois,2011,23,X,1.2613,X,X,X,X,X,X,392,57,31079
States,Indiana,2011,23,X,0.432961,X,X,X,X,X,X,31,31,7160
States,Iowa,2011,23,X,0,X,X,X,X,X,X,0,7,1639
States,Kansas,2011,23,X,0.465477,X,X,X,X,X,X,18,20,3867
States,Kentucky,2011,23,X,0.042793,X,X,X,X,X,X,6,10,14021
States,Louisiana,2011,23,X,0.968153,X,X,X,X,X,X,152,31,15700
States,Maine,2011,23,X,0.442369,X,X,X,X,X,X,18,21,4069
States,Maryland,2011,23,X,1.41586,X,X,X,X,X,X,70,7,4944
States,Massachusetts,2011,23,X,0.875651,X,X,X,X,X,X,254,31,29007
States,Michigan,2011,23,X,0.53505,X,X,X,X,X,X,69,42,12896
States,Minnesota,2011,23,X,0.523722,X,X,X,X,X,X,17,8,3246
States,Mississippi,2011,23,X,2.13416,X,X,X,X,X,X,349,43,16353
States,Missouri,2011,23,X,0.103448,X,X,X,X,X,X,3,21,2900
States,Montana,2011,23,X,0,X,X,X,X,X,X,0,4,1220
States,Nebraska,2011,23,X,0.330251,X,X,X,X,X,X,5,10,1514
States,Nevada,2011,23,X,1.03003,X,X,X,X,X,X,71,24,6893
States,New Hampshire,2011,23,X,0,X,X,X,X,X,X,0,17,3071
States,New Jersey,2011,23,X,2.77982,X,X,X,X,X,X,151,19,5432
States,New Mexico,2011,23,X,1.39423,X,X,X,X,X,X,58,11,4160
States,New York,2011,23,X,0.14752,X,X,X,X,X,X,8,60,5423
States,North Carolina,2011,23,X,0.533668,X,X,X,X,X,X,34,26,6371
States,North Dakota,2011,23,X,0,X,X,X,X,X,X,0,8,1322
States,Ohio,2011,23,X,0.210239,X,X,X,X,X,X,20,34,9513
States,Oklahoma,2011,23,X,0.195886,X,X,X,X,X,X,4,15,2042
States,Oregon,2011,23,X,0.575595,X,X,X,X,X,X,15,11,2606
States,Pennsylvania,2011,23,X,1.02332,X,X,X,X,X,X,111,36,10847
States,Rhode Island,2011,23,X,0.0243368,X,X,X,X,X,X,1,17,4109
States,South Carolina,2011,23,X,0.21322,X,X,X,X,X,X,9,13,4221
States,South Dakota,2011,23,X,0.418994,X,X,X,X,X,X,18,16,4296
States,Tennessee,2011,23,X,0.0731172,X,X,X,X,X,X,6,48,8206
States,Texas,2011,23,X,1.0381,X,X,X,X,X,X,391,51,37665
States,Utah,2011,23,X,0.313112,X,X,X,X,X,X,16,13,5110
States,Vermont,2011,23,X,1.06724,X,X,X,X,X,X,20,7,1874
States,Virginia,2011,23,X,0.964833,X,X,X,X,X,X,580,82,60114
States,Washington,2011,23,X,0.332226,X,X,X,X,X,X,3,5,903
States,West Virginia,2011,23,X,0.367069,X,X,X,X,X,X,28,24,7628
States,Wisconsin,2011,23,X,0.121729,X,X,X,X,X,X,2,32,1643
States,Wyoming,2011,23,X,0.20284,X,X,X,X,X,X,4,14,1972
States,New York City,2011,23,X,1.23374,X,X,X,X,X,X,1104,28,89484
States,Alabama,2011,24,X,2.51859,X,X,X,X,X,X,149,19,5916
States,Alaska,2011,24,X,0.552486,X,X,X,X,X,X,10,6,1810
States,Arizona,2011,24,X,0.392619,X,X,X,X,X,X,80,61,20376
States,Arkansas,2011,24,X,0.926999,X,X,X,X,X,X,8,5,863
States,California,2011,24,X,1.84762,X,X,X,X,X,X,461,88,24951
States,Colorado,2011,24,X,0.372321,X,X,X,X,X,X,70,12,18801
States,Connecticut,2011,24,X,0,X,X,X,X,X,X,0,7,1363
States,Delaware,2011,24,0,0,X,X,X,X,X,X,0,0,0
States,District of Columbia,2011,24,X,2.72306,X,X,X,X,X,X,47,2,1726
States,Florida,2011,24,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2011,24,X,0.817922,X,X,X,X,X,X,249,52,30443
States,Hawaii,2011,24,X,0.756534,X,X,X,X,X,X,11,16,1454
States,Idaho,2011,24,X,1.49102,X,X,X,X,X,X,44,6,2951
States,Illinois,2011,24,X,1.10723,X,X,X,X,X,X,311,55,28088
States,Indiana,2011,24,X,0.441631,X,X,X,X,X,X,30,31,6793
States,Iowa,2011,24,X,0,X,X,X,X,X,X,0,7,1452
States,Kansas,2011,24,X,0.152905,X,X,X,X,X,X,6,19,3924
States,Kentucky,2011,24,X,0.0802837,X,X,X,X,X,X,12,10,14947
States,Louisiana,2011,24,X,1.14943,X,X,X,X,X,X,162,28,14094
States,Maine,2011,24,X,0.403035,X,X,X,X,X,X,17,21,4218
States,Maryland,2011,24,X,1.78476,X,X,X,X,X,X,100,7,5603
States,Massachusetts,2011,24,X,0.940344,X,X,X,X,X,X,218,30,23183
States,Michigan,2011,24,X,0.55197,X,X,X,X,X,X,65,40,11776
States,Minnesota,2011,24,X,0.436554,X,X,X,X,X,X,15,8,3436
States,Mississippi,2011,24,X,1.88371,X,X,X,X,X,X,300,44,15926
States,Missouri,2011,24,X,0.03885,X,X,X,X,X,X,1,20,2574
States,Montana,2011,24,X,0,X,X,X,X,X,X,0,3,1472
States,Nebraska,2011,24,X,0.0875657,X,X,X,X,X,X,1,10,1142
States,Nevada,2011,24,X,0.882801,X,X,X,X,X,X,58,23,6570
States,New Hampshire,2011,24,X,0,X,X,X,X,X,X,0,16,2691
States,New Jersey,2011,24,X,3.07871,X,X,X,X,X,X,106,18,3443
States,New Mexico,2011,24,X,1.51659,X,X,X,X,X,X,64,11,4220
States,New York,2011,24,X,0.0909091,X,X,X,X,X,X,5,60,5500
States,North Carolina,2011,24,X,0.605469,X,X,X,X,X,X,31,22,5120
States,North Dakota,2011,24,X,0,X,X,X,X,X,X,0,8,1321
States,Ohio,2011,24,X,0.0583771,X,X,X,X,X,X,5,34,8565
States,Oklahoma,2011,24,X,0.297619,X,X,X,X,X,X,5,13,1680
States,Oregon,2011,24,X,1.07849,X,X,X,X,X,X,18,9,1669
States,Pennsylvania,2011,24,X,0.697869,X,X,X,X,X,X,75,37,10747
States,Rhode Island,2011,24,X,0.0242483,X,X,X,X,X,X,1,17,4124
States,South Carolina,2011,24,X,0.167584,X,X,X,X,X,X,7,14,4177
States,South Dakota,2011,24,X,0.541942,X,X,X,X,X,X,23,16,4244
States,Tennessee,2011,24,X,0.0276167,X,X,X,X,X,X,2,48,7242
States,Texas,2011,24,X,1.20398,X,X,X,X,X,X,434,51,36047
States,Utah,2011,24,X,0.27362,X,X,X,X,X,X,17,14,6213
States,Vermont,2011,24,X,0.586166,X,X,X,X,X,X,10,7,1706
States,Virginia,2011,24,X,0.911056,X,X,X,X,X,X,548,83,60150
States,Washington,2011,24,X,0.268097,X,X,X,X,X,X,1,5,373
States,West Virginia,2011,24,X,0.470527,X,X,X,X,X,X,36,26,7651
States,Wisconsin,2011,24,X,0.111359,X,X,X,X,X,X,2,34,1796
States,Wyoming,2011,24,X,0.326087,X,X,X,X,X,X,6,13,1840
States,New York City,2011,24,X,1.20635,X,X,X,X,X,X,1070,28,88697
States,Alabama,2011,25,X,1.79372,X,X,X,X,X,X,96,18,5352
States,Alaska,2011,25,X,0.764192,X,X,X,X,X,X,14,6,1832
States,Arizona,2011,25,X,0.409738,X,X,X,X,X,X,86,62,20989
States,Arkansas,2011,25,X,0.393185,X,X,X,X,X,X,3,3,763
States,California,2011,25,X,1.73298,X,X,X,X,X,X,436,88,25159
States,Colorado,2011,25,X,0.310244,X,X,X,X,X,X,55,11,17728
States,Connecticut,2011,25,X,0,X,X,X,X,X,X,0,7,1382
States,Delaware,2011,25,0,0,X,X,X,X,X,X,0,0,0
States,District of Columbia,2011,25,X,1.94529,X,X,X,X,X,X,32,2,1645
States,Florida,2011,25,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2011,25,X,0.667853,X,X,X,X,X,X,214,51,32043
States,Hawaii,2011,25,X,1.1612,X,X,X,X,X,X,17,16,1464
States,Idaho,2011,25,X,1.60446,X,X,X,X,X,X,46,6,2867
States,Illinois,2011,25,X,1.06486,X,X,X,X,X,X,307,55,28830
States,Indiana,2011,25,X,0.310973,X,X,X,X,X,X,21,32,6753
States,Iowa,2011,25,X,0,X,X,X,X,X,X,0,7,1499
States,Kansas,2011,25,X,0.38835,X,X,X,X,X,X,14,18,3605
States,Kentucky,2011,25,X,0.0732064,X,X,X,X,X,X,10,10,13660
States,Louisiana,2011,25,X,0.973157,X,X,X,X,X,X,149,25,15311
States,Maine,2011,25,X,0.365764,X,X,X,X,X,X,15,21,4101
States,Maryland,2011,25,X,1.20923,X,X,X,X,X,X,66,7,5458
States,Massachusetts,2011,25,X,0.814392,X,X,X,X,X,X,177,28,21734
States,Michigan,2011,25,X,0.482464,X,X,X,X,X,X,52,35,10778
States,Minnesota,2011,25,X,0.811416,X,X,X,X,X,X,29,8,3574
States,Mississippi,2011,25,X,1.8323,X,X,X,X,X,X,276,41,15063
States,Missouri,2011,25,X,0.315831,X,X,X,X,X,X,8,20,2533
States,Montana,2011,25,X,0,X,X,X,X,X,X,0,4,1198
States,Nebraska,2011,25,X,0.168067,X,X,X,X,X,X,2,9,1190
States,Nevada,2011,25,X,0.754663,X,X,X,X,X,X,53,21,7023
States,New Hampshire,2011,25,X,0.0367107,X,X,X,X,X,X,1,16,2724
States,New Jersey,2011,25,X,2.93454,X,X,X,X,X,X,117,18,3987
States,New Mexico,2011,25,X,0.875827,X,X,X,X,X,X,45,13,5138
States,New York,2011,25,X,0.134901,X,X,X,X,X,X,7,60,5189
States,North Carolina,2011,25,X,0.637996,X,X,X,X,X,X,27,21,4232
States,North Dakota,2011,25,X,0,X,X,X,X,X,X,0,8,1355
States,Ohio,2011,25,X,0.0741198,X,X,X,X,X,X,6,30,8095
States,Oklahoma,2011,25,X,0,X,X,X,X,X,X,0,15,2048
States,Oregon,2011,25,X,1.29577,X,X,X,X,X,X,23,10,1775
States,Pennsylvania,2011,25,X,0.810081,X,X,X,X,X,X,81,37,9999
States,Rhode Island,2011,25,X,0.0243132,X,X,X,X,X,X,1,17,4113
States,South Carolina,2011,25,X,0.119104,X,X,X,X,X,X,5,13,4198
States,South Dakota,2011,25,X,0.393604,X,X,X,X,X,X,16,16,4065
States,Tennessee,2011,25,X,0.0375141,X,X,X,X,X,X,3,50,7997
States,Texas,2011,25,X,1.09499,X,X,X,X,X,X,378,49,34521
States,Utah,2011,25,X,0.204012,X,X,X,X,X,X,12,14,5882
States,Vermont,2011,25,X,1.18765,X,X,X,X,X,X,20,7,1684
States,Virginia,2011,25,X,0.82836,X,X,X,X,X,X,458,74,55290
States,Washington,2011,25,X,0,X,X,X,X,X,X,0,4,446
States,West Virginia,2011,25,X,0.186111,X,X,X,X,X,X,16,27,8597
States,Wisconsin,2011,25,X,0.395604,X,X,X,X,X,X,9,33,2275
States,Wyoming,2011,25,X,0.279799,X,X,X,X,X,X,5,14,1787
States,New York City,2011,25,X,1.02117,X,X,X,X,X,X,908,27,88918
States,Alabama,2011,26,X,2.36038,X,X,X,X,X,X,112,17,4745
States,Alaska,2011,26,X,0.559284,X,X,X,X,X,X,10,6,1788
States,Arizona,2011,26,X,0.385402,X,X,X,X,X,X,81,62,21017
States,Arkansas,2011,26,X,0.4329,X,X,X,X,X,X,3,3,693
States,California,2011,26,X,1.67684,X,X,X,X,X,X,426,80,25405
States,Colorado,2011,26,X,0.250892,X,X,X,X,X,X,45,11,17936
States,Connecticut,2011,26,X,0,X,X,X,X,X,X,0,7,1291
States,Delaware,2011,26,0,0,X,X,X,X,X,X,0,0,0
States,District of Columbia,2011,26,X,2.40416,X,X,X,X,X,X,37,2,1539
States,Florida,2011,26,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2011,26,X,0.607222,X,X,X,X,X,X,168,48,27667
States,Hawaii,2011,26,X,1.57618,X,X,X,X,X,X,18,15,1142
States,Idaho,2011,26,X,1.25705,X,X,X,X,X,X,49,7,3898
States,Illinois,2011,26,X,1.24786,X,X,X,X,X,X,379,56,30372
States,Indiana,2011,26,X,0.517443,X,X,X,X,X,X,31,31,5991
States,Iowa,2011,26,X,0,X,X,X,X,X,X,0,7,1477
States,Kansas,2011,26,X,0.107267,X,X,X,X,X,X,4,19,3729
States,Kentucky,2011,26,X,0.211351,X,X,X,X,X,X,34,9,16087
States,Louisiana,2011,26,X,1.04512,X,X,X,X,X,X,145,21,13874
States,Maine,2011,26,X,0.466029,X,X,X,X,X,X,19,21,4077
States,Maryland,2011,26,X,1.21014,X,X,X,X,X,X,63,7,5206
States,Massachusetts,2011,26,X,0.74462,X,X,X,X,X,X,155,28,20816
States,Michigan,2011,26,X,0.616509,X,X,X,X,X,X,54,33,8759
States,Minnesota,2011,26,X,0.334753,X,X,X,X,X,X,11,8,3286
States,Mississippi,2011,26,X,1.63593,X,X,X,X,X,X,212,40,12959
States,Missouri,2011,26,X,0.109131,X,X,X,X,X,X,3,20,2749
States,Montana,2011,26,X,0,X,X,X,X,X,X,0,4,1692
States,Nebraska,2011,26,X,0.0656599,X,X,X,X,X,X,1,11,1523
States,Nevada,2011,26,X,0.644963,X,X,X,X,X,X,42,22,6512
States,New Hampshire,2011,26,X,0.041876,X,X,X,X,X,X,1,15,2388
States,New Jersey,2011,26,X,0.885138,X,X,X,X,X,X,43,19,4858
States,New Mexico,2011,26,X,0.856766,X,X,X,X,X,X,39,12,4552
States,New York,2011,26,X,0.13616,X,X,X,X,X,X,7,60,5141
States,North Carolina,2011,26,X,0.654332,X,X,X,X,X,X,29,22,4432
States,North Dakota,2011,26,X,0.0766871,X,X,X,X,X,X,1,7,1304
States,Ohio,2011,26,X,0.277497,X,X,X,X,X,X,22,31,7928
States,Oklahoma,2011,26,X,0.175336,X,X,X,X,X,X,3,15,1711
States,Oregon,2011,26,X,0.780814,X,X,X,X,X,X,14,10,1793
States,Pennsylvania,2011,26,X,0.624086,X,X,X,X,X,X,64,37,10255
States,Rhode Island,2011,26,X,0.0288517,X,X,X,X,X,X,1,15,3466
States,South Carolina,2011,26,X,0.221511,X,X,X,X,X,X,9,12,4063
States,South Dakota,2011,26,X,0.310188,X,X,X,X,X,X,13,16,4191
States,Tennessee,2011,26,X,0.0131216,X,X,X,X,X,X,1,47,7621
States,Texas,2011,26,X,1.44139,X,X,X,X,X,X,323,47,22409
States,Utah,2011,26,X,0.408598,X,X,X,X,X,X,23,13,5629
States,Vermont,2011,26,X,0.645919,X,X,X,X,X,X,11,7,1703
States,Virginia,2011,26,X,0.817877,X,X,X,X,X,X,452,79,55265
States,Washington,2011,26,X,0,X,X,X,X,X,X,0,4,495
States,West Virginia,2011,26,X,0.222338,X,X,X,X,X,X,17,27,7646
States,Wisconsin,2011,26,X,0.427148,X,X,X,X,X,X,9,32,2107
States,Wyoming,2011,26,X,0.102934,X,X,X,X,X,X,2,14,1943
States,New York City,2011,26,X,1.04582,X,X,X,X,X,X,899,25,85961
States,Alabama,2011,27,X,1.84216,X,X,X,X,X,X,88,17,4777
States,Alaska,2011,27,X,0.500835,X,X,X,X,X,X,9,6,1797
States,Arizona,2011,27,X,0.469806,X,X,X,X,X,X,82,61,17454
States,Arkansas,2011,27,X,0.260417,X,X,X,X,X,X,2,4,768
States,California,2011,27,X,1.68774,X,X,X,X,X,X,343,82,20323
States,Colorado,2011,27,X,0.422777,X,X,X,X,X,X,64,12,15138
States,Connecticut,2011,27,X,0,X,X,X,X,X,X,0,7,1101
States,Delaware,2011,27,0,0,X,X,X,X,X,X,0,0,0
States,District of Columbia,2011,27,X,1.82186,X,X,X,X,X,X,27,2,1482
States,Florida,2011,27,X,X,X,X,X,X,X,X,X,X,X
